#{"t_start": 1645384461.370466, "env_id": null}
-10.092561,16,3076.362831,240,abstract_1_0,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
227.667865,19,3120.825324,492,abstract_2_2,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
42.144932,27,3180.089235,441,abstract_1_2,"['PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE']"
107.321371,27,3232.224061,603,abstract_4_3,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE']"
-29.418871,24,3321.948325,484,abstract_2_0,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
101.876448,27,3397.984932,588,abstract_4_2,"['PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE']"
27.994912,21,3445.334472,538,abstract_3_3,"['NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
133.872342,27,3508.97044,622,abstract_4_3,"['NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
161.798785,31,3572.824675,694,abstract_6_1,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
57.971692,22,3615.781072,435,abstract_1_1,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE']"
60.585573,25,3667.288336,1109,abstract_7_0,"['NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE']"
129.025143,18,3704.417618,605,abstract_4_2,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE']"
121.330075,15,3745.693629,105,abstract_2_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
136.775999,21,3808.060513,675,abstract_6_1,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
-20.095193,19,3856.320626,828,abstract_5_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
103.532037,20,3905.53731,705,abstract_6_0,"['NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
57.708642,19,3954.826168,581,abstract_4_0,"['PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
99.268984,18,4001.431419,576,abstract_4_0,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
-2.16358,21,4058.034145,506,abstract_2_3,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE']"
-8.773925,15,4095.375489,556,abstract_3_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
259.708462,18,4139.529105,537,abstract_3_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
8.409178,30,4229.279771,561,abstract_3_0,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
160.770432,29,4318.735011,533,abstract_3_0,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE']"
232.691373,20,4372.464967,528,abstract_3_0,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
138.309172,25,4424.440167,675,abstract_6_1,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE']"
-73.913323,22,4478.240846,721,abstract_7_0,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
112.20909,19,4533.109829,6,abstract_0_1,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
35.033829,21,4576.672328,584,abstract_4_2,"['NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE']"
58.361452,25,4634.650835,772,abstract_4_0,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
90.562777,23,4678.198194,12,abstract_0_2,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE']"
120.011735,25,4731.144187,200,abstract_0_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE']"
170.029062,18,4763.417221,824,abstract_5_2,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE']"
272.060864,18,4810.279993,675,abstract_6_1,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
111.685665,25,4862.253637,460,abstract_1_2,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE']"
41.932925,27,4937.213501,391,abstract_0_1,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
80.678382,22,5009.409428,580,abstract_4_0,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
156.079179,26,5090.957937,831,abstract_5_3,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
278.813151,18,5139.362982,1063,abstract_6_1,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
126.860664,17,5178.420539,627,abstract_5_1,"['PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
109.268113,19,5230.867526,553,abstract_3_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
252.232772,18,5278.049903,392,abstract_0_2,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
110.516679,25,5356.837036,472,abstract_1_2,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE']"
72.227888,18,5403.397729,922,abstract_7_3,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE']"
49.17054,25,5472.394067,735,abstract_7_3,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
167.035825,17,5505.977268,1112,abstract_7_2,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
271.576257,19,5559.325866,586,abstract_4_3,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
55.402244,30,5644.021053,393,abstract_0_2,"['NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
50.083661,30,5743.977692,396,abstract_0_2,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
-46.831637,21,5801.918772,388,abstract_0_0,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
95.002324,18,5845.693187,55,abstract_1_1,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
31.157001,28,5898.082583,727,abstract_7_1,"['NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE']"
140.622701,22,5943.580375,571,abstract_3_3,"['PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE']"
57.532193,28,6015.612306,470,abstract_1_1,"['PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE']"
95.381353,19,6062.324439,566,abstract_3_1,"['PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
50.763962,27,6132.890592,679,abstract_6_1,"['NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'NAIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE', 'PROACTIVE']"
